# BinCenter  BinContent  BinError
0.505  2939.0  54.2125446737192
1.5150000000000001  11061.0  105.17128885774862
2.525  8880.0  94.23375191511798
3.535  4635.0  68.0808343074613
4.545  1210.0  34.785054261852174
5.555  2013.0  44.86646854834911
6.565  3016.0  54.91812087098393
7.575  3055.0  55.27205442174191
8.585  6768.0  82.26785520481253
9.595  5740.0  75.76278769950325
10.605  10807.0  103.95672176439578
11.615  14827.0  121.76616935750258
12.625000000000002  5901.0  76.81796664843453
13.635000000000002  848.0  29.120439557122072
14.645000000000001  560.0  23.664319132398465
15.655000000000001  839.0  28.965496715920477
16.665  643.0  25.357444666211933
17.675  1134.0  33.67491648096547
18.685  1132.0  33.645207682521445
19.695  715.0  26.739483914241877
20.705  1102.0  33.19638534539566
21.715  769.0  27.730849247724095
22.724999999999998  1289.0  35.90264614203248
23.735  1483.0  38.50973902793941
24.745  1040.0  32.2490309931942
25.755  1744.0  41.7612260356422
26.765  1127.0  33.57082066318904
27.775  1971.0  44.395945760846224
28.785  1247.0  35.31288716601915
29.794999999999998  2131.0  46.16275555033516
30.805  2168.0  46.561786907291264
31.814999999999998  1344.0  36.66060555964672
32.825  2328.0  48.249352327259274
33.835  1790.0  42.30839160261236
34.845000000000006  2302.0  47.97916214358062
35.855000000000004  2625.0  51.234753829797995
36.865  2057.0  45.35416188179427
37.875  3284.0  57.30619512757761
38.885000000000005  2568.0  50.67543783727971
39.895  4949.0  70.34912934784623
40.905  7406.0  86.05811989580066
41.915000000000006  7118.0  84.3682404699778
42.925000000000004  16071.0  126.77144788949916
43.935  14515.0  120.47821379818012
44.945  27698.0  166.42716124479202
45.955000000000005  23474.0  153.2122710490253
46.965  38803.0  196.98477098496727
47.975  37227.0  192.94299676329277
48.98500000000001  21143.0  145.40632723509663
49.995000000000005  21392.0  146.26004239025778
51.005  10832.0  104.0768946500615
52.015  12063.0  109.83168941612435
53.025000000000006  7922.0  89.00561780022652
54.035000000000004  3719.0  60.983604353957304
55.045  4160.0  64.4980619863884
56.055  2454.0  49.53786430600334
57.065000000000005  3219.0  56.73623181001713
58.075  1826.0  42.731721238442994
59.085  2503.0  50.02999100539596
60.095000000000006  2273.0  47.67598976424087
61.105000000000004  1481.0  38.48376280978771
62.115  2151.0  46.37887450122092
63.125  1504.0  38.781438859330635
64.135  1933.0  43.965895873961216
65.145  1989.0  44.598206241955516
66.155  1409.0  37.53664875824692
67.16499999999999  1895.0  43.53159771935783
68.175  1246.0  35.298725189445584
69.185  1881.0  43.37049688440288
70.195  1127.0  33.57082066318904
71.205  1684.0  41.036569057366385
72.21499999999999  1576.0  39.698866482558415
73.225  905.0  30.083217912982647
74.235  1229.0  35.05709628591621
75.24499999999999  866.0  29.427877939124322
76.255  1379.0  37.134889255254286
77.265  1364.0  36.932370625238775
78.27499999999999  727.0  26.962937525425527
79.285  1149.0  33.896902513356586
80.295  718.0  26.795522013948524
81.30499999999999  1381.0  37.16180835212409
82.315  1492.0  38.62641583165593
83.325  621.0  24.919871588754223
84.335  1253.0  35.397740040855716
85.345  807.0  28.407745422683583
86.35499999999999  874.0  29.563490998188964
87.365  712.0  26.68332812825267
88.375  801.0  28.30194339616981
89.38499999999999  812.0  28.495613697550013
90.395  569.0  23.853720883753127
91.405  822.0  28.6705423736629
92.41499999999999  555.0  23.558437978779494
93.425  779.0  27.910571473905726
94.435  743.0  27.258026340878022
95.445  512.0  22.627416997969522
96.455  737.0  27.147743920996454
97.465  440.0  20.97617696340303
98.475  445.0  21.095023109728988
99.485  7.0  2.6457513110645907
100.49499999999999  0.0  0.0
