# BinCenter  BinContent  BinError
0.505  0.0  0.0
1.5150000000000001  80.0  8.94427190999916
2.525  59.0  7.681145747868608
3.535  49.0  7.0
4.545  9.0  3.0
5.555  15.0  3.872983346207417
6.565  31.0  5.5677643628300215
7.575  35.0  5.916079783099616
8.585  65.0  8.06225774829855
9.595  43.0  6.557438524302
10.605  98.0  9.899494936611665
11.615  122.0  11.045361017187261
12.625000000000002  67.0  8.18535277187245
13.635000000000002  5.0  2.23606797749979
14.645000000000001  1.0  1.0
15.655000000000001  0.0  0.0
16.665  0.0  0.0
17.675  6.0  2.449489742783178
18.685  6.0  2.449489742783178
19.695  0.0  0.0
20.705  7.0  2.6457513110645907
21.715  13.0  3.605551275463989
22.724999999999998  13.0  3.605551275463989
23.735  9.0  3.0
24.745  7.0  2.6457513110645907
25.755  11.0  3.3166247903554
26.765  12.0  3.4641016151377544
27.775  18.0  4.242640687119285
28.785  17.0  4.123105625617661
29.794999999999998  25.0  5.0
30.805  34.0  5.830951894845301
31.814999999999998  25.0  5.0
32.825  32.0  5.656854249492381
33.835  18.0  4.242640687119285
34.845000000000006  40.0  6.324555320336759
35.855000000000004  61.0  7.810249675906654
36.865  41.0  6.4031242374328485
37.875  62.0  7.874007874011811
38.885000000000005  52.0  7.211102550927978
39.895  168.0  12.96148139681572
40.905  279.0  16.703293088490067
41.915000000000006  213.0  14.594519519326424
42.925000000000004  375.0  19.364916731037084
43.935  315.0  17.74823934929885
44.945  624.0  24.979991993593593
45.955000000000005  505.0  22.47220505424423
46.965  943.0  30.708305065568176
47.975  1042.0  32.28002478313795
48.98500000000001  548.0  23.40939982143925
49.995000000000005  581.0  24.1039415863879
51.005  794.0  28.178005607210743
52.015  1197.0  34.597687784012386
53.025000000000006  828.0  28.77498913987632
54.035000000000004  357.0  18.894443627691185
55.045  329.0  18.138357147217054
56.055  166.0  12.884098726725126
57.065000000000005  203.0  14.247806848775006
58.075  116.0  10.770329614269007
59.085  130.0  11.40175425099138
60.095000000000006  116.0  10.770329614269007
61.105000000000004  56.0  7.483314773547883
62.115  77.0  8.774964387392123
63.125  52.0  7.211102550927978
64.135  66.0  8.12403840463596
65.145  34.0  5.830951894845301
66.155  39.0  6.244997998398398
67.16499999999999  45.0  6.708203932499369
68.175  22.0  4.69041575982343
69.185  37.0  6.082762530298219
70.195  32.0  5.656854249492381
71.205  43.0  6.557438524302
72.21499999999999  23.0  4.795831523312719
73.225  9.0  3.0
74.235  14.0  3.7416573867739413
75.24499999999999  16.0  4.0
76.255  10.0  3.1622776601683795
77.265  9.0  3.0
78.27499999999999  6.0  2.449489742783178
79.285  12.0  3.4641016151377544
80.295  13.0  3.605551275463989
81.30499999999999  14.0  3.7416573867739413
82.315  13.0  3.605551275463989
83.325  6.0  2.449489742783178
84.335  10.0  3.1622776601683795
85.345  3.0  1.7320508075688772
86.35499999999999  9.0  3.0
87.365  7.0  2.6457513110645907
88.375  5.0  2.23606797749979
89.38499999999999  1.0  1.0
90.395  0.0  0.0
91.405  0.0  0.0
92.41499999999999  0.0  0.0
93.425  0.0  0.0
94.435  2.0  1.4142135623730951
95.445  2.0  1.4142135623730951
96.455  5.0  2.23606797749979
97.465  1.0  1.0
98.475  0.0  0.0
99.485  0.0  0.0
100.49499999999999  0.0  0.0
