# BinCenter  BinContent  BinError
0.505  0.0  0.0
1.5150000000000001  75.0  8.660254037844387
2.525  79.0  8.888194417315589
3.535  67.0  8.18535277187245
4.545  3.0  1.7320508075688772
5.555  5.0  2.23606797749979
6.565  16.0  4.0
7.575  21.0  4.58257569495584
8.585  50.0  7.0710678118654755
9.595  46.0  6.782329983125268
10.605  93.0  9.643650760992955
11.615  146.0  12.083045973594572
12.625000000000002  80.0  8.94427190999916
13.635000000000002  5.0  2.23606797749979
14.645000000000001  4.0  2.0
15.655000000000001  9.0  3.0
16.665  6.0  2.449489742783178
17.675  11.0  3.3166247903554
18.685  8.0  2.8284271247461903
19.695  6.0  2.449489742783178
20.705  10.0  3.1622776601683795
21.715  5.0  2.23606797749979
22.724999999999998  6.0  2.449489742783178
23.735  9.0  3.0
24.745  18.0  4.242640687119285
25.755  25.0  5.0
26.765  19.0  4.358898943540674
27.775  20.0  4.47213595499958
28.785  5.0  2.23606797749979
29.794999999999998  11.0  3.3166247903554
30.805  27.0  5.196152422706632
31.814999999999998  27.0  5.196152422706632
32.825  32.0  5.656854249492381
33.835  20.0  4.47213595499958
34.845000000000006  43.0  6.557438524302
35.855000000000004  43.0  6.557438524302
36.865  28.0  5.291502622129181
37.875  67.0  8.18535277187245
38.885000000000005  41.0  6.4031242374328485
39.895  146.0  12.083045973594572
40.905  211.0  14.52583904633395
41.915000000000006  146.0  12.083045973594572
42.925000000000004  307.0  17.52141546793523
43.935  347.0  18.627936010197157
44.945  699.0  26.43860813280457
45.955000000000005  557.0  23.600847442411894
46.965  990.0  31.464265445104548
47.975  1152.0  33.94112549695428
48.98500000000001  623.0  24.95996794869737
49.995000000000005  596.0  24.413111231467404
51.005  717.0  26.77685567799177
52.015  975.0  31.22498999199199
53.025000000000006  683.0  26.13426869074396
54.035000000000004  277.0  16.64331697709324
55.045  243.0  15.588457268119896
56.055  126.0  11.224972160321824
57.065000000000005  155.0  12.449899597988733
58.075  95.0  9.746794344808963
59.085  105.0  10.246950765959598
60.095000000000006  60.0  7.745966692414834
61.105000000000004  39.0  6.244997998398398
62.115  62.0  7.874007874011811
63.125  37.0  6.082762530298219
64.135  47.0  6.855654600401044
65.145  30.0  5.477225575051661
66.155  21.0  4.58257569495584
67.16499999999999  22.0  4.69041575982343
68.175  11.0  3.3166247903554
69.185  14.0  3.7416573867739413
70.195  20.0  4.47213595499958
71.205  21.0  4.58257569495584
72.21499999999999  33.0  5.744562646538029
73.225  26.0  5.0990195135927845
74.235  30.0  5.477225575051661
75.24499999999999  12.0  3.4641016151377544
76.255  13.0  3.605551275463989
77.265  9.0  3.0
78.27499999999999  11.0  3.3166247903554
79.285  16.0  4.0
80.295  6.0  2.449489742783178
81.30499999999999  5.0  2.23606797749979
82.315  9.0  3.0
83.325  1.0  1.0
84.335  3.0  1.7320508075688772
85.345  2.0  1.4142135623730951
86.35499999999999  9.0  3.0
87.365  6.0  2.449489742783178
88.375  0.0  0.0
89.38499999999999  0.0  0.0
90.395  0.0  0.0
91.405  5.0  2.23606797749979
92.41499999999999  5.0  2.23606797749979
93.425  4.0  2.0
94.435  0.0  0.0
95.445  0.0  0.0
96.455  3.0  1.7320508075688772
97.465  2.0  1.4142135623730951
98.475  2.0  1.4142135623730951
99.485  0.0  0.0
100.49499999999999  0.0  0.0
