# BinCenter  BinContent  BinError
0.505  0.0  0.0
1.5150000000000001  5463.0  73.91210996852952
2.525  4285.0  65.45991139621256
3.535  3199.0  56.55970296951709
4.545  700.0  26.457513110645905
5.555  1333.0  36.51027252705737
6.565  2085.0  45.661800227323496
7.575  2120.0  46.04345773288535
8.585  3544.0  59.531504264548865
9.595  3160.0  56.213877290220786
10.605  5317.0  72.91776189653656
11.615  6780.0  82.3407554009556
12.625000000000002  4152.0  64.43601477434805
13.635000000000002  156.0  12.489995996796797
14.645000000000001  127.0  11.269427669584644
15.655000000000001  194.0  13.92838827718412
16.665  150.0  12.24744871391589
17.675  260.0  16.1245154965971
18.685  258.0  16.06237840420901
19.695  186.0  13.638181696985855
20.705  346.0  18.601075237738275
21.715  321.0  17.916472867168917
22.724999999999998  506.0  22.494443758403985
23.735  497.0  22.293496809607955
24.745  409.0  20.223748416156685
25.755  678.0  26.038433132583073
26.765  511.0  22.60530911091463
27.775  835.0  28.89636655359978
28.785  605.0  24.596747752497688
29.794999999999998  976.0  31.240998703626616
30.805  1112.0  33.34666400106613
31.814999999999998  816.0  28.5657137141714
32.825  1346.0  36.68787265568828
33.835  935.0  30.577769702841312
34.845000000000006  1597.0  39.96248240537617
35.855000000000004  1915.0  43.76071297408213
36.865  1463.0  38.24918299781056
37.875  2529.0  50.28916384272063
38.885000000000005  1850.0  43.01162633521314
39.895  4033.0  63.50590523722971
40.905  6401.0  80.00624975587844
41.915000000000006  4954.0  70.3846574190711
42.925000000000004  9306.0  96.46761114488116
43.935  7853.0  88.61715409558128
44.945  14661.0  121.0826164236634
45.955000000000005  11706.0  108.1942697188719
46.965  17242.0  131.30879635424276
47.975  18805.0  137.13132391981054
48.98500000000001  11140.0  105.54619841567009
49.995000000000005  11446.0  106.98598038995577
51.005  9646.0  98.21405194777374
52.015  11150.0  105.59356040971439
53.025000000000006  7785.0  88.23264701911646
54.035000000000004  3830.0  61.886993787063204
55.045  4531.0  67.31270311018568
56.055  2486.0  49.85980344927164
57.065000000000005  3152.0  56.142675390472796
58.075  1694.0  41.15823125451335
59.085  2053.0  45.31004303683677
60.095000000000006  1821.0  42.67317658670374
61.105000000000004  1092.0  33.04542328371661
62.115  1520.0  38.98717737923585
63.125  889.0  29.816103031751148
64.135  1243.0  35.25620512760839
65.145  1107.0  33.27160951922825
66.155  779.0  27.910571473905726
67.16499999999999  1045.0  32.32645975048923
68.175  649.0  25.475478405713993
69.185  941.0  30.675723300355934
70.195  579.0  24.06241883103193
71.205  846.0  29.086079144497972
72.21499999999999  743.0  27.258026340878022
73.225  455.0  21.330729007701542
74.235  574.0  23.958297101421877
75.24499999999999  363.0  19.05255888325765
76.255  536.0  23.15167380558045
77.265  456.0  21.354156504062622
78.27499999999999  249.0  15.7797338380595
79.285  306.0  17.4928556845359
80.295  209.0  14.45683229480096
81.30499999999999  253.0  15.905973720586866
82.315  256.0  16.0
83.325  139.0  11.789826122551595
84.335  194.0  13.92838827718412
85.345  132.0  11.489125293076057
86.35499999999999  184.0  13.564659966250536
87.365  127.0  11.269427669584644
88.375  139.0  11.789826122551595
89.38499999999999  134.0  11.575836902790225
90.395  98.0  9.899494936611665
91.405  162.0  12.727922061357855
92.41499999999999  126.0  11.224972160321824
93.425  171.0  13.076696830622021
94.435  117.0  10.816653826391969
95.445  66.0  8.12403840463596
96.455  118.0  10.862780491200215
97.465  80.0  8.94427190999916
98.475  85.0  9.219544457292887
99.485  0.0  0.0
100.49499999999999  0.0  0.0
