# BinCenter  BinContent  BinError
0.505  0.0  0.0
1.5150000000000001  5229.0  72.3118247591637
2.525  4088.0  63.93746945258312
3.535  3039.0  55.12712580935088
4.545  640.0  25.298221281347036
5.555  1227.0  35.02855977627399
6.565  1922.0  43.840620433565945
7.575  1963.0  44.30575583375144
8.585  3341.0  57.8013840664737
9.595  3012.0  54.881690936048976
10.605  5088.0  71.33021800050803
11.615  6469.0  80.43009387039157
12.625000000000002  3967.0  62.984124983998946
13.635000000000002  150.0  12.24744871391589
14.645000000000001  121.0  11.0
15.655000000000001  182.0  13.490737563232042
16.665  139.0  11.789826122551595
17.675  246.0  15.684387141358123
18.685  246.0  15.684387141358123
19.695  179.0  13.379088160259652
20.705  324.0  18.0
21.715  295.0  17.175564037317667
22.724999999999998  474.0  21.77154105707724
23.735  475.0  21.79449471770337
24.745  386.0  19.6468827043885
25.755  625.0  25.0
26.765  467.0  21.61018278497431
27.775  749.0  27.367864366808018
28.785  549.0  23.430749027719962
29.794999999999998  899.0  29.9833287011299
30.805  1028.0  32.0624390837628
31.814999999999998  757.0  27.51363298439521
32.825  1235.0  35.14256678161116
33.835  854.0  29.223278392404914
34.845000000000006  1456.0  38.157568056677825
35.855000000000004  1760.0  41.95235392680606
36.865  1344.0  36.66060555964672
37.875  2318.0  48.14561246884289
38.885000000000005  1682.0  41.012193308819754
39.895  3689.0  60.73713855624086
40.905  5890.0  76.74633541739958
41.915000000000006  4566.0  67.5721836261046
42.925000000000004  8752.0  93.552124508212
43.935  7471.0  86.43494663618414
44.945  13998.0  118.31314381758267
45.955000000000005  11142.0  105.55567251455508
46.965  16480.0  128.3744522870497
47.975  17943.0  133.95148375438026
48.98500000000001  10586.0  102.88828893513586
49.995000000000005  10815.0  103.99519219656263
51.005  9031.0  95.03157370053387
52.015  10383.0  101.89700682551965
53.025000000000006  7180.0  84.73488065725944
54.035000000000004  3518.0  59.312730505347666
55.045  4160.0  64.4980619863884
56.055  2251.0  47.44470465710583
57.065000000000005  2832.0  53.21653878260028
58.075  1534.0  39.16631205513228
59.085  1876.0  43.31281565541543
60.095000000000006  1636.0  40.44749683231337
61.105000000000004  999.0  31.606961258558215
62.115  1400.0  37.416573867739416
63.125  808.0  28.42534080710379
64.135  1128.0  33.58571124749333
65.145  1011.0  31.796226191169293
66.155  708.0  26.60826939130014
67.16499999999999  952.0  30.854497241083024
68.175  587.0  24.228082879171435
69.185  852.0  29.189039038652847
70.195  529.0  23.0
71.205  779.0  27.910571473905726
72.21499999999999  691.0  26.28687885618983
73.225  417.0  20.42057785666214
74.235  526.0  22.93468988235943
75.24499999999999  332.0  18.2208671582886
76.255  503.0  22.427661492005804
77.265  420.0  20.493901531919196
78.27499999999999  230.0  15.165750888103101
79.285  282.0  16.792855623746664
80.295  195.0  13.96424004376894
81.30499999999999  237.0  15.394804318340652
82.315  242.0  15.556349186104045
83.325  131.0  11.445523142259598
84.335  177.0  13.30413469565007
85.345  119.0  10.908712114635714
86.35499999999999  172.0  13.114877048604
87.365  115.0  10.723805294763608
88.375  125.0  11.180339887498949
89.38499999999999  123.0  11.090536506409418
90.395  91.0  9.539392014169456
91.405  154.0  12.409673645990857
92.41499999999999  118.0  10.862780491200215
93.425  162.0  12.727922061357855
94.435  112.0  10.583005244258363
95.445  64.0  8.0
96.455  109.0  10.44030650891055
97.465  70.0  8.366600265340756
98.475  76.0  8.717797887081348
99.485  0.0  0.0
100.49499999999999  0.0  0.0
