# BinCenter  BinContent  BinError
0.505  0.0  0.0
1.5150000000000001  0.0  0.0
2.525  31.0  5.5677643628300215
3.535  235.0  15.329709716755891
4.545  0.0  0.0
5.555  0.0  0.0
6.565  0.0  0.0
7.575  0.0  0.0
8.585  0.0  0.0
9.595  0.0  0.0
10.605  0.0  0.0
11.615  0.0  0.0
12.625000000000002  0.0  0.0
13.635000000000002  0.0  0.0
14.645000000000001  0.0  0.0
15.655000000000001  0.0  0.0
16.665  0.0  0.0
17.675  3.0  1.7320508075688772
18.685  0.0  0.0
19.695  0.0  0.0
20.705  2.0  1.4142135623730951
21.715  1.0  1.0
22.724999999999998  2.0  1.4142135623730951
23.735  2.0  1.4142135623730951
24.745  7.0  2.6457513110645907
25.755  3.0  1.7320508075688772
26.765  4.0  2.0
27.775  4.0  2.0
28.785  6.0  2.449489742783178
29.794999999999998  5.0  2.23606797749979
30.805  10.0  3.1622776601683795
31.814999999999998  2.0  1.4142135623730951
32.825  4.0  2.0
33.835  7.0  2.6457513110645907
34.845000000000006  16.0  4.0
35.855000000000004  20.0  4.47213595499958
36.865  7.0  2.6457513110645907
37.875  9.0  3.0
38.885000000000005  11.0  3.3166247903554
39.895  51.0  7.14142842854285
40.905  81.0  9.0
41.915000000000006  53.0  7.280109889280518
42.925000000000004  66.0  8.12403840463596
43.935  61.0  7.810249675906654
44.945  204.0  14.2828568570857
45.955000000000005  138.0  11.74734012447073
46.965  218.0  14.7648230602334
47.975  208.0  14.422205101855956
48.98500000000001  704.0  26.5329983228432
49.995000000000005  2441.0  49.4064773081425
51.005  1275.0  35.70714214271425
52.015  526.0  22.93468988235943
53.025000000000006  127.0  11.269427669584644
54.035000000000004  61.0  7.810249675906654
55.045  71.0  8.426149773176359
56.055  37.0  6.082762530298219
57.065000000000005  25.0  5.0
58.075  7.0  2.6457513110645907
59.085  18.0  4.242640687119285
60.095000000000006  13.0  3.605551275463989
61.105000000000004  5.0  2.23606797749979
62.115  8.0  2.8284271247461903
63.125  13.0  3.605551275463989
64.135  10.0  3.1622776601683795
65.145  6.0  2.449489742783178
66.155  6.0  2.449489742783178
67.16499999999999  7.0  2.6457513110645907
68.175  3.0  1.7320508075688772
69.185  5.0  2.23606797749979
70.195  4.0  2.0
71.205  4.0  2.0
72.21499999999999  1.0  1.0
73.225  2.0  1.4142135623730951
74.235  1.0  1.0
75.24499999999999  3.0  1.7320508075688772
76.255  1.0  1.0
77.265  0.0  0.0
78.27499999999999  0.0  0.0
79.285  1.0  1.0
80.295  0.0  0.0
81.30499999999999  0.0  0.0
82.315  0.0  0.0
83.325  0.0  0.0
84.335  3.0  1.7320508075688772
85.345  1.0  1.0
86.35499999999999  1.0  1.0
87.365  1.0  1.0
88.375  2.0  1.4142135623730951
89.38499999999999  0.0  0.0
90.395  0.0  0.0
91.405  0.0  0.0
92.41499999999999  0.0  0.0
93.425  0.0  0.0
94.435  0.0  0.0
95.445  0.0  0.0
96.455  0.0  0.0
97.465  0.0  0.0
98.475  0.0  0.0
99.485  0.0  0.0
100.49499999999999  0.0  0.0
