# BinCenter  BinContent  BinError
0.505  0.0  0.0
1.5150000000000001  5889.0  76.73982017179868
2.525  4600.0  67.82329983125268
3.535  3488.0  59.0592922409336
4.545  805.0  28.372521918222215
5.555  1522.0  39.01281840626232
6.565  2444.0  49.4368283772331
7.575  2410.0  49.09175083453431
8.585  3955.0  62.8887907341205
9.595  3437.0  58.625932828399414
10.605  5695.0  75.46522377890362
11.615  7276.0  85.29947244854449
12.625000000000002  4489.0  67.0
13.635000000000002  186.0  13.638181696985855
14.645000000000001  150.0  12.24744871391589
15.655000000000001  236.0  15.362291495737216
16.665  181.0  13.45362404707371
17.675  296.0  17.204650534085253
18.685  291.0  17.05872210923198
19.695  214.0  14.628738838327793
20.705  400.0  20.0
21.715  374.0  19.339079605813716
22.724999999999998  623.0  24.95996794869737
23.735  629.0  25.079872407968907
24.745  495.0  22.24859546128699
25.755  840.0  28.982753492378876
26.765  607.0  24.63736998950984
27.775  1004.0  31.68595903550972
28.785  736.0  27.129319932501073
29.794999999999998  1181.0  34.36568055487916
30.805  1344.0  36.66060555964672
31.814999999999998  960.0  30.983866769659336
32.825  1620.0  40.24922359499622
33.835  1117.0  33.421549934136806
34.845000000000006  1878.0  43.3358973600409
35.855000000000004  2304.0  48.0
36.865  1755.0  41.892720131306824
37.875  2942.0  54.24020648928247
38.885000000000005  2123.0  46.07602413403309
39.895  4603.0  67.84541251993387
40.905  7332.0  85.62709851443059
41.915000000000006  5655.0  75.1997340420829
42.925000000000004  10348.0  101.72511980823616
43.935  8525.0  92.33092656309694
44.945  15815.0  125.75770354137356
45.955000000000005  12617.0  112.32542009714453
46.965  18667.0  136.62723008244
47.975  20245.0  142.28492541376264
48.98500000000001  12046.0  109.754270987511
49.995000000000005  12345.0  111.1080555135405
51.005  10522.0  102.57680049601859
52.015  12371.0  111.22499719037982
53.025000000000006  8857.0  94.11163583744573
54.035000000000004  4436.0  66.60330322138685
55.045  5246.0  72.42927584892728
56.055  2866.0  53.53503525729669
57.065000000000005  3662.0  60.51446108162907
58.075  2000.0  44.721359549995796
59.085  2510.0  50.0999001995014
60.095000000000006  2199.0  46.89349635077342
61.105000000000004  1332.0  36.49657518178932
62.115  1873.0  43.278170016764804
63.125  1087.0  32.96968304366907
64.135  1552.0  39.395431207184416
65.145  1329.0  36.45545226711637
66.155  947.0  30.773365106858236
67.16499999999999  1271.0  35.651086939951774
68.175  799.0  28.26658805020514
69.185  1136.0  33.704599092705436
70.195  708.0  26.60826939130014
71.205  1035.0  32.17141588429082
72.21499999999999  927.0  30.44667469527666
73.225  559.0  23.643180835073778
74.235  711.0  26.664583251946766
75.24499999999999  466.0  21.587033144922902
76.255  662.0  25.729360660537214
77.265  565.0  23.769728648009426
78.27499999999999  315.0  17.74823934929885
79.285  387.0  19.672315572906
80.295  248.0  15.748015748023622
81.30499999999999  298.0  17.26267650163207
82.315  305.0  17.46424919657298
83.325  172.0  13.114877048604
84.335  249.0  15.7797338380595
85.345  156.0  12.489995996796797
86.35499999999999  217.0  14.730919862656235
87.365  158.0  12.569805089976535
88.375  180.0  13.416407864998739
89.38499999999999  172.0  13.114877048604
90.395  114.0  10.677078252031311
91.405  192.0  13.856406460551018
92.41499999999999  151.0  12.288205727444508
93.425  196.0  14.0
94.435  142.0  11.916375287812984
95.445  82.0  9.055385138137417
96.455  137.0  11.704699910719626
97.465  95.0  9.746794344808963
98.475  103.0  10.14889156509222
99.485  0.0  0.0
100.49499999999999  0.0  0.0
