# BinCenter  BinContent  BinError
0.505  0.0  0.0
1.5150000000000001  0.0  0.0
2.525  8.0  2.8284271247461903
3.535  56.0  7.483314773547883
4.545  0.0  0.0
5.555  0.0  0.0
6.565  0.0  0.0
7.575  0.0  0.0
8.585  0.0  0.0
9.595  0.0  0.0
10.605  1.0  1.0
11.615  3.0  1.7320508075688772
12.625000000000002  0.0  0.0
13.635000000000002  0.0  0.0
14.645000000000001  0.0  0.0
15.655000000000001  0.0  0.0
16.665  0.0  0.0
17.675  3.0  1.7320508075688772
18.685  2.0  1.4142135623730951
19.695  3.0  1.7320508075688772
20.705  5.0  2.23606797749979
21.715  4.0  2.0
22.724999999999998  1.0  1.0
23.735  4.0  2.0
24.745  9.0  3.0
25.755  7.0  2.6457513110645907
26.765  6.0  2.449489742783178
27.775  5.0  2.23606797749979
28.785  7.0  2.6457513110645907
29.794999999999998  9.0  3.0
30.805  14.0  3.7416573867739413
31.814999999999998  7.0  2.6457513110645907
32.825  5.0  2.23606797749979
33.835  4.0  2.0
34.845000000000006  18.0  4.242640687119285
35.855000000000004  16.0  4.0
36.865  4.0  2.0
37.875  10.0  3.1622776601683795
38.885000000000005  12.0  3.4641016151377544
39.895  29.0  5.385164807134504
40.905  47.0  6.855654600401044
41.915000000000006  32.0  5.656854249492381
42.925000000000004  28.0  5.291502622129181
43.935  18.0  4.242640687119285
44.945  38.0  6.164414002968976
45.955000000000005  43.0  6.557438524302
46.965  47.0  6.855654600401044
47.975  38.0  6.164414002968976
48.98500000000001  185.0  13.601470508735444
49.995000000000005  795.0  28.19574435974337
51.005  425.0  20.615528128088304
52.015  158.0  12.569805089976535
53.025000000000006  54.0  7.3484692283495345
54.035000000000004  41.0  6.4031242374328485
55.045  51.0  7.14142842854285
56.055  22.0  4.69041575982343
57.065000000000005  23.0  4.795831523312719
58.075  19.0  4.358898943540674
59.085  28.0  5.291502622129181
60.095000000000006  21.0  4.58257569495584
61.105000000000004  8.0  2.8284271247461903
62.115  6.0  2.449489742783178
63.125  10.0  3.1622776601683795
64.135  23.0  4.795831523312719
65.145  11.0  3.3166247903554
66.155  10.0  3.1622776601683795
67.16499999999999  10.0  3.1622776601683795
68.175  8.0  2.8284271247461903
69.185  11.0  3.3166247903554
70.195  6.0  2.449489742783178
71.205  9.0  3.0
72.21499999999999  5.0  2.23606797749979
73.225  2.0  1.4142135623730951
74.235  7.0  2.6457513110645907
75.24499999999999  4.0  2.0
76.255  1.0  1.0
77.265  2.0  1.4142135623730951
78.27499999999999  0.0  0.0
79.285  0.0  0.0
80.295  0.0  0.0
81.30499999999999  0.0  0.0
82.315  0.0  0.0
83.325  1.0  1.0
84.335  3.0  1.7320508075688772
85.345  0.0  0.0
86.35499999999999  0.0  0.0
87.365  0.0  0.0
88.375  3.0  1.7320508075688772
89.38499999999999  0.0  0.0
90.395  0.0  0.0
91.405  0.0  0.0
92.41499999999999  1.0  1.0
93.425  2.0  1.4142135623730951
94.435  0.0  0.0
95.445  0.0  0.0
96.455  0.0  0.0
97.465  0.0  0.0
98.475  3.0  1.7320508075688772
99.485  0.0  0.0
100.49499999999999  0.0  0.0
